EXP_ID,Stage,Condition,Area,Circ.,AR,Round,Solidity
Batch2,DIV3,Control,63.419,0.684,2.535,0.394,0.833
Batch2,DIV3,Control,67.556,0.851,1.688,0.592,0.916
Batch2,DIV3,Control,60.662,0.892,1.379,0.725,0.907
Batch2,DIV3,Control,119.945,0.726,2.049,0.488,0.904
Batch2,DIV3,Control,42.739,0.967,1.039,0.962,0.899
Batch2,DIV3,Control,104.78,0.715,1.698,0.589,0.854
Batch2,DIV3,Control,53.079,0.957,1.23,0.813,0.911
Batch2,DIV3,Control,66.177,0.929,1.549,0.645,0.932
Batch2,DIV3,Control,79.274,0.799,2.178,0.459,0.891
Batch2,DIV3,Control,102.023,0.653,2.352,0.425,0.827
Batch2,DIV3,Control,61.351,0.979,1.156,0.865,0.922
Batch2,DIV3,Control,72.381,0.79,1.863,0.537,0.879
Batch2,DIV3,Control,58.594,0.954,1.27,0.787,0.895
Batch2,DIV3,Control,59.973,0.899,1.46,0.685,0.902
Batch2,DIV3,Control,62.041,0.882,1.501,0.666,0.918
Batch2,DIV3,Control,67.556,0.791,1.894,0.528,0.879
Batch2,DIV3,Control,61.351,0.861,1.792,0.558,0.908
Batch2,DIV3,Control,63.419,0.73,2.332,0.429,0.893
Batch2,DIV3,Control,67.556,0.862,1.614,0.62,0.912
Batch2,DIV3,Control,73.07,0.757,2.285,0.438,0.876
Batch2,DIV3,Control,66.177,0.899,1.322,0.757,0.91
Batch2,DIV3,Control,66.866,0.842,1.594,0.627,0.886
Batch2,DIV3,Control,106.848,0.763,1.731,0.578,0.876
Batch2,DIV3,Control,82.032,0.664,2.655,0.377,0.881
Batch2,DIV3,Control,99.955,0.755,2.047,0.489,0.887
Batch2,DIV3,Control,60.662,0.774,2.09,0.478,0.917
Batch2,DIV3,Control,53.769,0.969,1.115,0.897,0.923
Batch2,DIV3,Control,128.218,0.549,2.651,0.377,0.834
Batch2,DIV3,Control,64.109,0.833,1.78,0.562,0.894
Batch2,DIV3,Control,85.478,0.655,2.721,0.368,0.855
Batch2,DIV3,Control,62.041,0.782,1.87,0.535,0.882
Batch2,DIV3,Control,69.624,0.877,1.758,0.569,0.91
Batch2,DIV3,Control,34.467,0.903,1.218,0.821,0.87
Batch2,DIV3,Control,39.292,0.776,1.903,0.525,0.87
Batch2,DIV3,Control,67.556,0.862,1.733,0.577,0.933
Batch2,DIV3,Control,135.8,0.633,2.406,0.416,0.857
Batch2,DIV3,Control,66.866,0.73,2.53,0.395,0.886
Batch2,DIV3,Control,65.487,0.745,2.001,0.5,0.905
Batch2,DIV3,Control,68.934,0.853,1.67,0.599,0.922
Batch2,DIV3,Control,98.576,0.664,2.551,0.392,0.888
Batch2,DIV3,Control,67.556,0.836,1.869,0.535,0.916
Batch2,DIV3,Control,84.1,0.812,1.989,0.503,0.917
Batch2,DIV3,Control,121.324,0.917,1.24,0.806,0.924
Batch2,DIV3,Control,73.76,0.732,2.21,0.453,0.853
Batch2,DIV3,Control,58.594,0.729,2.523,0.396,0.89
Batch2,DIV3,Control,60.662,0.892,1.74,0.575,0.921
Batch2,DIV3,Control,64.798,0.827,1.952,0.512,0.913
Batch2,DIV3,Control,31.02,0.714,2.158,0.463,0.918
Batch2,DIV3,Control,46.186,0.898,1.651,0.606,0.899
Batch2,DIV3,Control,57.905,0.924,1.169,0.855,0.918
Batch2,DIV3,Control,55.837,0.745,2.386,0.419,0.92
Batch2,DIV3,Control,48.943,0.869,1.798,0.556,0.893
Batch2,DIV3,Control,56.526,0.934,1.112,0.899,0.896
Batch2,DIV3,Control,98.576,0.798,1.418,0.705,0.883
Batch2,DIV3,Control,51.701,0.885,1.481,0.675,0.882
Batch2,DIV3,Control,62.041,0.912,1.544,0.648,0.933
Batch2,DIV3,Control,53.769,0.765,1.945,0.514,0.881
Batch2,DIV3,Control,62.73,0.954,1.374,0.728,0.915
Batch2,DIV3,Control,63.419,0.824,1.799,0.556,0.902
Batch2,DIV3,Control,125.46,0.587,2.921,0.342,0.845
Batch2,DIV3,Control,59.283,0.626,2.981,0.335,0.92
Batch2,DIV3,Control,66.177,0.929,1.47,0.68,0.91
Batch2,DIV3,Control,50.322,0.844,1.164,0.859,0.88
Batch2,DIV3,Control,49.633,0.85,1.705,0.587,0.889
Batch2,DIV3,Control,62.73,0.744,1.919,0.521,0.879
Batch2,DIV3,Control,53.769,0.708,2.392,0.418,0.867
Batch2,DIV3,Control,121.324,0.628,2.514,0.398,0.832
Batch2,DIV3,Control,69.624,0.84,1.898,0.527,0.902
Batch2,DIV3,Control,66.866,0.671,2.695,0.371,0.874
Batch2,DIV3,Control,74.449,0.95,1.125,0.889,0.943
Batch2,DIV3,Control,75.138,0.81,1.962,0.51,0.886
Batch2,DIV3,Control,59.973,0.724,2.176,0.46,0.853
Batch2,DIV3,Control,66.866,0.97,1.256,0.796,0.915
Batch2,DIV3,Control,70.313,0.926,1.358,0.736,0.923
Batch2,DIV3,Control,59.283,0.933,1.365,0.732,0.91
Batch2,DIV3,Control,66.177,0.844,1.755,0.57,0.91
Batch2,DIV3,Control,73.76,0.792,2.079,0.481,0.922
Batch2,DIV3,Control,71.692,0.633,2.808,0.356,0.881
Batch2,DIV3,Control,66.177,0.622,3.025,0.331,0.869
Batch2,DIV3,Control,73.76,0.89,1.275,0.784,0.903
Batch2,DIV3,Control,68.245,0.86,1.748,0.572,0.908
Batch2,DIV3,Control,116.499,0.787,1.829,0.547,0.892
Batch2,DIV3,Control,128.907,0.742,2.151,0.465,0.908
Batch2,DIV3,Control,84.1,0.601,2.217,0.451,0.811
Batch2,DIV3,Control,84.789,0.925,1.018,0.982,0.904
Batch2,DIV3,Control,75.828,0.804,1.691,0.591,0.894
Batch2,DIV3,Control,79.274,0.692,2.658,0.376,0.888
Batch2,DIV3,Control,80.653,0.637,2.675,0.374,0.883
Batch2,DIV3,Control,67.556,0.815,1.774,0.564,0.891
Batch2,DIV3,Control,33.088,0.866,1.321,0.757,0.865
Batch2,DIV3,Control,74.449,0.91,1.375,0.727,0.904
Batch2,DIV3,Control,80.653,0.646,2.644,0.378,0.854
Batch2,DIV3,Control,51.011,0.991,1.077,0.928,0.902
Batch2,DIV3,Control,77.206,0.819,1.57,0.637,0.903
Batch2,DIV3,Control,53.079,0.957,1.091,0.917,0.911
Batch2,DIV3,Control,65.487,0.963,1.341,0.746,0.927
Batch2,DIV3,Control,77.896,0.732,2.384,0.42,0.915
Batch2,DIV3,Control,70.313,0.886,1.348,0.742,0.895
Batch2,DIV3,Control,73.07,0.866,1.587,0.63,0.918
Batch2,DIV3,Control,71.002,0.798,1.695,0.59,0.877
Batch2,DIV3,Control,71.692,0.932,1.175,0.851,0.912
Batch2,DIV3,Control,136.49,0.91,1.321,0.757,0.938
Batch2,DIV3,Control,71.002,0.636,2.823,0.354,0.851
Batch2,DIV3,Control,87.546,0.586,3.18,0.315,0.844
Batch2,DIV3,Control,58.594,0.968,1.274,0.785,0.924
Batch2,DIV3,Control,76.517,0.739,2.273,0.44,0.888
Batch2,DIV3,Control,68.245,0.927,1.502,0.666,0.934
Batch2,DIV3,Control,49.633,0.958,1.24,0.807,0.96
Batch2,DIV3,Control,64.798,0.94,1.142,0.876,0.908
Batch2,DIV3,Control,130.286,0.713,2.031,0.492,0.902
Batch2,DIV3,Control,75.828,0.852,1.936,0.516,0.909
Batch2,DIV3,Control,79.964,0.909,1.163,0.86,0.906
Batch2,DIV3,Control,78.585,0.779,2.016,0.496,0.894
Batch2,DIV3,Control,51.701,0.953,1.198,0.835,0.898
Batch2,DIV3,Control,64.798,0.792,2,0.5,0.917
Batch2,DIV3,Control,84.1,0.892,1.469,0.681,0.921
Batch2,DIV3,Control,82.721,0.853,1.653,0.605,0.92
Batch2,DIV3,Control,79.274,0.901,1.257,0.796,0.92
Batch2,DIV3,Control,79.274,0.841,1.771,0.565,0.913
Batch2,DIV3,Control,68.934,0.896,1.316,0.76,0.889
Batch2,DIV3,Control,52.39,0.98,1.104,0.906,0.916
Batch2,DIV3,Control,88.236,0.732,2.081,0.481,0.895
Batch2,DIV3,Control,79.274,0.94,1.057,0.946,0.939
Batch2,DIV3,Control,55.837,0.849,1.111,0.9,0.88
Batch2,DIV3,Control,133.732,0.827,1.07,0.934,0.896
Batch2,DIV3,Control,88.236,0.79,1.507,0.664,0.886
Batch2,DIV3,Control,91.682,0.742,2.296,0.435,0.908
Batch2,DIV3,Control,80.653,0.8,1.92,0.521,0.897
Batch2,DIV3,Control,85.478,0.782,1.914,0.523,0.895
Batch2,DIV3,Control,137.179,0.696,2.357,0.424,0.89
Batch2,DIV3,Control,81.342,0.888,1.68,0.595,0.918
Batch2,DIV3,Control,62.73,0.892,1.758,0.569,0.933
Batch2,DIV3,Control,123.392,0.773,1.7,0.588,0.873
Batch2,DIV3,Control,74.449,0.91,1.457,0.686,0.927
Batch2,DIV3,Control,75.828,0.814,1.508,0.663,0.894
Batch2,DIV3,Control,72.381,0.896,1.273,0.786,0.925
Batch2,DIV3,Control,84.789,0.841,1.786,0.56,0.918
Batch2,DIV3,Control,59.283,0.946,1.313,0.762,0.925
Batch2,DIV3,Control,86.857,0.618,2.826,0.354,0.84
Batch2,DIV3,Control,77.896,0.886,1.474,0.679,0.915
Batch2,DIV3,Control,86.857,0.758,2.198,0.455,0.887
Batch2,DIV3,Control,75.138,0.797,1.64,0.61,0.89
Batch2,DIV3,Control,79.274,0.855,1.578,0.634,0.895
Batch2,DIV3,Control,59.283,0.884,1.621,0.617,0.945
Batch2,DIV3,Control,25.506,1,1.23,0.813,0.949
Batch2,DIV3,Control,77.896,0.744,2.17,0.461,0.876
Batch2,DIV3,Control,82.721,0.945,1.183,0.845,0.906
Batch2,DIV3,Control,75.138,0.797,1.605,0.623,0.886
Batch2,DIV3,Control,76.517,0.896,1.527,0.655,0.91
Batch2,DIV3,Control,76.517,0.821,1.848,0.541,0.921
Batch2,DIV3,Control,69.624,0.877,1.477,0.677,0.902
Batch2,DIV3,Control,74.449,0.967,1.222,0.819,0.927
Batch2,DIV3,Control,76.517,0.923,1.407,0.711,0.91
Batch2,DIV3,Control,77.896,0.773,2.101,0.476,0.9
Batch2,DIV3,Control,78.585,0.811,1.928,0.519,0.894
Batch2,DIV3,Control,126.839,0.812,1.173,0.852,0.868
Batch2,DIV3,Control,129.596,0.845,1.715,0.583,0.926
Batch2,DIV3,Control,62.041,0.9,1.377,0.726,0.896
Batch2,DIV3,Control,76.517,0.907,1.392,0.718,0.921
Batch2,DIV3,Control,142.004,0.82,1.541,0.649,0.904
Batch2,DIV3,Control,78.585,0.683,2.867,0.349,0.919
Batch2,DIV3,Control,94.44,0.804,1.71,0.585,0.893
Batch2,DIV3,Control,82.721,0.757,2.141,0.467,0.913
Batch2,DIV3,Control,64.798,0.892,1.506,0.664,0.931
Batch2,DIV3,Control,65.487,0.776,2.109,0.474,0.941
Batch2,DIV3,Control,74.449,0.898,1.404,0.712,0.896
Batch2,DIV3,Control,65.487,0.95,1.389,0.72,0.913
Batch2,DIV3,Control,43.429,0.943,1.209,0.827,0.92
Batch2,DIV3,Control,42.05,0.691,2.632,0.38,0.953
Batch2,DIV3,Control,44.807,0.545,3.056,0.327,0.922
Batch2,DIV3,Control,32.399,0.904,1.461,0.685,0.879
Batch2,DIV3,Control,33.088,0.794,2.054,0.487,0.889
Batch2,DIV3,Control,25.506,0.612,3.064,0.326,0.804
Batch2,DIV3,Control,31.71,0.612,2.59,0.386,0.885
Batch2,DIV3,Control,36.535,0.899,1.645,0.608,0.883
Batch2,DIV3,Control,46.875,0.962,1.012,0.988,0.907
Batch2,DIV3,Control,57.905,0.752,1.039,0.962,0.836
Batch2,DIV3,Control,45.497,0.779,2.095,0.477,0.857
Batch2,DIV3,Control,37.224,0.95,1.389,0.72,0.939
Batch2,DIV3,Control,44.807,0.997,1.122,0.891,0.897
Batch2,DIV3,Control,48.254,0.744,2.382,0.42,0.909
Batch2,DIV3,Control,51.011,0.831,1.731,0.578,0.865
Batch2,DIV3,Control,33.778,0.988,1.085,0.921,0.899
Batch2,DIV3,Control,46.875,0.877,1.78,0.562,0.901
Batch2,DIV3,Control,48.254,0.608,2.969,0.337,0.843
Batch2,DIV3,Control,46.186,0.702,2.435,0.411,0.859
Batch2,DIV3,Control,51.011,0.92,1.427,0.701,0.908
Batch2,DIV3,Control,51.701,0.813,1.535,0.652,0.867
Batch2,DIV3,Control,40.671,0.936,1.238,0.808,0.915
Batch2,DIV3,Control,51.011,0.906,1.261,0.793,0.881
Batch2,DIV3,Control,55.837,0.891,1.238,0.808,0.885
Batch2,DIV3,Control,52.39,0.884,1.531,0.653,0.874
Batch2,DIV3,Control,41.361,0.952,1.277,0.783,0.923
Batch2,DIV3,Control,59.283,0.682,2.4,0.417,0.887
Batch2,DIV3,Control,53.769,0.775,2.049,0.488,0.929
Batch2,DIV3,Control,49.633,0.895,1.394,0.718,0.894
Batch2,DIV3,Control,44.807,0.779,1.942,0.515,0.884
Batch2,DIV3,Control,48.254,0.797,2.058,0.486,0.886
Batch2,DIV3,Control,44.807,0.808,1.95,0.513,0.878
Batch2,DIV3,Control,54.458,0.9,1.184,0.845,0.893
Batch2,DIV3,Control,64.109,0.574,3.134,0.319,0.857
Batch2,DIV3,Control,61.351,0.808,2.025,0.494,0.913
Batch2,DIV3,Control,53.769,0.645,2.893,0.346,0.891
Batch2,DIV3,Control,69.624,0.662,2.533,0.395,0.91
Batch2,DIV3,Control,56.526,0.831,1.837,0.544,0.896
Batch2,DIV3,Control,100.644,0.702,1.336,0.748,0.849
Batch2,DIV3,Control,66.866,0.909,1.152,0.868,0.902
Batch2,DIV3,Control,54.458,0.509,3.746,0.267,0.908
Batch2,DIV3,Control,66.177,0.679,2.398,0.417,0.906
Batch2,DIV3,Control,53.079,0.648,2.775,0.36,0.875
Batch2,DIV3,Control,53.769,0.915,1.391,0.719,0.945
Batch2,DIV3,Control,49.633,0.832,1.733,0.577,0.906
Batch2,DIV3,Control,49.633,0.85,1.635,0.612,0.878
Batch2,DIV3,Control,108.916,0.743,2.008,0.498,0.895
Batch2,DIV3,Control,64.798,0.572,2.3,0.435,0.828
Batch2,DIV3,Control,61.351,0.856,1.451,0.689,0.942
Batch2,DIV3,Control,65.487,0.675,2.59,0.386,0.88
Batch2,DIV3,Control,57.905,0.924,1.536,0.651,0.923
Batch2,DIV3,Control,57.905,0.88,1.58,0.633,0.908
Batch2,DIV3,Control,57.905,0.851,1.982,0.505,0.918
Batch2,DIV3,Control,58.594,0.891,1.615,0.619,0.904
Batch2,DIV3,Control,55.147,0.925,1.332,0.75,0.93
Batch2,DIV3,Control,63.419,0.709,2.448,0.409,0.915
Batch2,DIV3,Control,79.274,0.841,1.365,0.732,0.902
Batch2,DIV3,Control,135.111,0.801,1.808,0.553,0.933
Batch2,DIV3,Control,71.002,0.906,1.447,0.691,0.932
Batch2,DIV3,Control,55.147,0.868,1.562,0.64,0.894
Batch2,DIV3,Control,106.159,0.851,1.331,0.751,0.885
Batch2,DIV3,Control,64.109,0.774,1.675,0.597,0.865
Batch2,DIV3,Control,61.351,0.541,3.603,0.278,0.844
Batch2,DIV3,Control,56.526,0.725,2.56,0.391,0.863
Batch2,DIV3,Control,61.351,0.873,1.432,0.698,0.918
Batch2,DIV3,Control,62.041,0.792,1.924,0.52,0.896
Batch2,DIV3,Control,58.594,0.922,1.322,0.757,0.89
Batch2,DIV3,Control,59.973,0.912,1.388,0.72,0.906
Batch2,DIV3,Control,59.283,0.77,2.11,0.474,0.864
Batch2,DIV3,Control,63.419,0.824,1.747,0.572,0.893
Batch2,DIV3,Control,62.041,0.832,2.032,0.492,0.891
Batch2,DIV3,Control,58.594,0.807,1.968,0.508,0.909
Batch2,DIV3,Control,60.662,0.875,1.637,0.611,0.931
Batch2,DIV3,Control,62.73,0.826,1.868,0.535,0.901
Batch2,DIV3,Control,51.701,0.946,1.116,0.896,0.932
Batch2,DIV3,Control,86.168,0.879,1.139,0.878,0.88
Batch2,DIV3,Control,58.594,0.786,2.107,0.475,0.885
Batch2,DIV3,Control,63.419,0.596,2.959,0.338,0.856
Batch2,DIV3,Control,64.798,0.792,1.835,0.545,0.895
Batch2,DIV3,Control,56.526,0.983,1.125,0.889,0.932
Batch2,DIV3,Control,108.916,0.621,2.58,0.388,0.847
Batch2,DIV3,Control,53.769,0.921,1.505,0.665,0.902
Batch2,DIV3,Control,51.011,0.954,1.442,0.694,0.919
Batch2,DIV3,Control,59.283,0.933,1.484,0.674,0.905
Batch2,DIV3,Control,58.594,0.588,2.882,0.347,0.837
Batch2,DIV3,Control,65.487,0.825,1.487,0.672,0.868
Batch2,DIV3,Control,46.186,0.648,1.827,0.547,0.766
Batch2,DIV3,Control,39.292,0.967,1.119,0.894,0.877
Batch2,DIV3,Control,53.769,0.708,1.98,0.505,0.848
Batch2,DIV3,Control,44.807,0.767,2.16,0.463,0.855
Batch2,DIV3,Control,55.837,0.735,2.297,0.435,0.885
Batch2,DIV3,Control,52.39,0.897,1.224,0.817,0.894
Batch2,DIV3,Control,124.771,0.758,1.944,0.514,0.86
Batch2,DIV3,Control,120.635,0.772,1.76,0.568,0.871
Batch2,DIV3,Control,64.798,0.853,1.379,0.725,0.895
Batch2,DIV3,Control,53.769,0.817,1.6,0.625,0.872
Batch2,DIV3,Control,67.556,0.918,1.303,0.768,0.925
Batch2,DIV3,Control,50.322,0.75,2.212,0.452,0.901
Batch2,DIV3,Control,40.671,0.959,1.205,0.83,0.894
Batch2,DIV3,Control,57.905,0.787,1.437,0.696,0.87
Batch2,DIV3,Control,56.526,0.948,1.44,0.694,0.932
Batch2,DIV3,Control,61.351,0.965,1.239,0.807,0.913
Batch2,DIV3,Control,126.839,0.626,1.906,0.525,0.781
Batch2,DIV3,Control,56.526,0.843,1.798,0.556,0.901
Batch2,DIV3,Control,67.556,0.717,2.331,0.429,0.871
Batch2,DIV3,Control,62.73,0.935,1.307,0.765,0.938
Batch2,DIV3,Control,68.934,0.842,1.418,0.705,0.889
Batch2,DIV3,Control,39.292,0.985,1.131,0.884,0.905
Batch2,DIV3,Control,61.351,0.823,1.938,0.516,0.868
Batch2,DIV3,Control,31.71,0.852,1.581,0.633,0.814
Batch2,DIV3,Control,62.041,0.9,1.251,0.799,0.891
Batch2,DIV3,Control,62.73,0.892,1.358,0.736,0.91
Batch2,DIV3,Control,62.73,0.892,1.342,0.745,0.897
Batch2,DIV3,Control,66.177,0.672,2.561,0.39,0.91
Batch2,DIV3,Control,66.177,0.71,2.25,0.445,0.897
Batch2,DIV3,Control,68.934,0.723,2.221,0.45,0.866
Batch2,DIV3,Control,71.692,0.692,2.447,0.409,0.852
Batch2,DIV3,Control,129.596,0.913,1.264,0.791,0.94
Batch2,DIV3,Control,81.342,0.756,1.861,0.537,0.868
Batch2,DIV3,Control,146.14,0.671,2.415,0.414,0.853
Batch2,DIV3,Control,39.982,1,1.062,0.942,0.921
Batch2,DIV3,Control,58.594,0.891,1.689,0.592,0.899
Batch2,DIV3,Control,59.973,0.971,1.165,0.858,0.956
Batch2,DIV3,Control,58.594,0.891,1.386,0.721,0.885
Batch2,DIV3,Control,65.487,0.902,1.483,0.674,0.927
Batch2,DIV3,Control,71.002,0.906,1.385,0.722,0.924
Batch2,DIV3,Control,32.399,1,1.089,0.918,0.931
Batch2,DIV3,Control,64.109,0.943,1.258,0.795,0.921
Batch2,DIV3,Control,46.186,0.912,1.6,0.625,0.918
Batch2,DIV3,Control,64.109,0.751,1.972,0.507,0.849
Batch2,DIV3,Control,68.245,0.776,2.052,0.487,0.908
Batch2,DIV3,Control,64.109,0.833,1.832,0.546,0.886
Batch2,DIV3,Control,66.177,0.819,1.739,0.575,0.897
Batch2,DIV3,Control,68.934,0.711,1.974,0.507,0.833
Batch2,DIV3,Control,144.072,0.7,2.048,0.488,0.853
Batch2,DIV3,Control,61.351,0.933,1.347,0.742,0.913
Batch2,DIV3,Control,70.313,0.886,1.525,0.656,0.907
Batch2,DIV3,Control,59.283,0.872,1.625,0.616,0.901
Batch2,DIV3,Control,51.701,0.967,1.266,0.79,0.909
Batch2,DIV3,Control,79.964,0.763,2.109,0.474,0.872
Batch2,DIV3,Control,134.422,0.783,1.748,0.572,0.878
Batch2,DIV3,Control,76.517,0.923,1.379,0.725,0.906
Batch2,DIV3,Control,40.671,0.773,2.061,0.485,0.922
Batch2,DIV3,Control,56.526,0.778,1.955,0.511,0.886
Batch2,DIV3,Control,27.574,1,1.156,0.865,0.889
Batch2,DIV3,Control,41.361,0.936,1.127,0.887,0.889
Batch2,DIV3,Control,85.478,0.631,3.036,0.329,0.864
Batch2,DIV3,Control,76.517,0.86,1.624,0.616,0.902
Batch2,DIV3,Control,141.315,0.491,1.589,0.629,0.762
Batch2,DIV3,Control,124.082,0.82,1.508,0.663,0.896
Batch2,DIV3,Control,42.05,1,1.13,0.885,0.938
Batch2,DIV3,Control,71.692,0.805,2.192,0.456,0.893
Batch2,DIV3,Control,76.517,0.881,1.784,0.561,0.949
Batch2,DIV3,Control,51.011,0.874,1.291,0.775,0.871
Batch2,DIV3,Control,70.313,0.848,1.362,0.734,0.887
Batch2,DIV3,Control,75.138,0.891,1.417,0.706,0.92
Batch2,DIV3,Control,73.07,0.893,1.409,0.71,0.906
Batch2,DIV3,Control,57.905,0.957,1.115,0.897,0.918
Batch2,DIV3,Control,63.419,0.799,1.73,0.578,0.88
Batch2,DIV3,Control,68.934,0.7,2.542,0.393,0.93
Batch2,DIV3,Control,35.846,0.982,1.104,0.906,0.897
Batch2,DIV3,Control,148.209,0.732,1.753,0.57,0.846
Batch2,DIV3,Control,64.109,0.783,1.976,0.506,0.877
Batch2,DIV3,Control,72.381,0.848,1.541,0.649,0.905
Batch2,DIV3,Control,71.002,0.923,1.414,0.707,0.92
Batch2,DIV3,Control,66.177,0.775,1.931,0.518,0.877
Batch2,DIV3,Control,71.002,0.794,1.515,0.66,0.916
Batch2,DIV3,Control,84.789,0.748,2.068,0.483,0.869
Batch2,DIV3,Control,71.692,0.903,1.265,0.79,0.908
Batch2,DIV3,Control,103.401,0.656,2.282,0.438,0.804
Batch2,DIV3,Control,73.07,0.893,1.263,0.792,0.914
Batch2,DIV3,Control,71.002,0.947,1.438,0.695,0.954
Batch2,DIV3,Control,64.109,0.943,1.279,0.782,0.916
Batch2,DIV3,Control,42.05,1,1.015,0.985,0.91
Batch2,DIV3,Control,72.381,0.718,2.268,0.441,0.879
Batch2,DIV3,Control,126.839,0.732,1.538,0.65,0.856
Batch2,DIV3,Control,53.079,0.923,1.412,0.708,0.911
Batch2,DIV3,Control,51.701,0.967,1.118,0.895,0.915
Batch2,DIV3,Control,66.866,0.909,1.36,0.735,0.898
Batch2,DIV3,Control,88.236,0.829,1.715,0.583,0.883
Batch2,DIV3,Control,39.292,0.904,1.148,0.871,0.898
Batch2,DIV3,Control,64.109,0.9,1.556,0.643,0.907
Batch2,DIV3,Control,68.245,0.763,2.07,0.483,0.925
Batch2,DIV3,Control,62.73,0.78,1.954,0.512,0.858
Batch2,DIV3,Control,62.041,0.912,1.426,0.701,0.909
Batch2,DIV3,Control,62.041,0.666,2.243,0.446,0.857
Batch2,DIV3,Control,71.692,0.782,2.077,0.481,0.893
Batch2,DIV3,Control,86.168,0.914,1.486,0.673,0.929
Batch2,DIV3,Control,58.594,0.891,1.115,0.897,0.899
Batch2,DIV3,Control,59.283,0.843,1.537,0.651,0.891
Batch2,DIV3,Control,57.905,0.957,1.389,0.72,0.928
Batch2,DIV3,Control,49.633,0.943,1.345,0.743,0.923
Batch2,DIV3,Control,54.458,0.913,1.236,0.809,0.919
Batch2,DIV3,Control,55.837,0.759,1.982,0.504,0.871
Batch2,DIV3,Control,48.943,0.966,1.038,0.963,0.922
Batch2,DIV3,Control,51.701,0.932,1.318,0.759,0.904
Batch2,DIV3,Control,36.535,0.768,2.109,0.474,0.841
Batch2,DIV3,Control,46.875,0.926,1.465,0.683,0.925
Batch2,DIV3,Control,48.943,0.72,1.813,0.551,0.845
Batch2,DIV3,Control,51.011,0.843,1.403,0.713,0.846
Batch2,DIV3,Control,53.079,0.909,1.532,0.653,0.895
Batch2,DIV3,Control,38.603,0.967,1.116,0.896,0.896
Batch2,DIV3,Control,51.701,0.867,1.782,0.561,0.926
Batch2,DIV3,Control,54.458,0.947,1.253,0.798,0.929
Batch2,DIV3,Control,53.769,0.622,2.683,0.373,0.83
Batch2,DIV3,Control,46.186,0.702,2.308,0.433,0.838
Batch2,DIV3,Control,60.662,0.954,1.117,0.895,0.912
Batch2,DIV3,Control,53.079,0.942,1.356,0.738,0.895
Batch2,DIV3,Control,59.973,0.804,1.831,0.546,0.874
Batch2,DIV3,Control,57.215,0.788,2.051,0.488,0.917
Batch2,DIV3,Control,44.807,0.957,1.038,0.963,0.897
Batch2,DIV3,Control,31.02,0.907,1.421,0.704,0.882
Batch2,DIV3,Control,53.769,0.765,2.212,0.452,0.867
Batch2,DIV3,Control,35.156,1,1.131,0.884,0.903
Batch2,DIV3,Control,55.147,0.959,1.144,0.874,0.93
Batch2,DIV3,Control,53.769,0.902,1.115,0.896,0.907
Batch2,DIV3,Control,46.875,0.978,1.257,0.796,0.938
Batch2,DIV3,Control,54.458,0.84,1.788,0.559,0.913
Batch2,DIV3,Control,117.188,0.719,1.997,0.501,0.859
Batch2,DIV3,Control,125.46,0.737,1.104,0.906,0.875
Batch2,DIV3,Control,26.884,0.949,1.1,0.909,0.897
Batch2,DIV3,Control,30.331,0.996,1.212,0.825,0.917
Batch2,DIV3,Control,59.973,0.655,2.926,0.342,0.861
Batch2,DIV3,Control,65.487,0.632,2.276,0.439,0.809
Batch2,DIV3,Control,53.769,0.686,1.695,0.59,0.812
Batch2,DIV3,Control,49.633,0.943,1.181,0.847,0.923
Batch2,DIV3,Control,59.283,0.843,1.226,0.816,0.869
Batch2,DIV3,Control,59.283,0.747,2.189,0.457,0.847
Batch2,DIV3,Control,66.177,0.86,1.283,0.78,0.881
Batch2,DIV3,Control,51.011,0.802,1.275,0.784,0.836
Batch2,DIV3,Control,56.526,0.968,1.152,0.868,0.927
Batch2,DIV3,Control,61.351,0.902,1.528,0.654,0.918
Batch2,DIV3,Control,55.837,0.971,1.044,0.958,0.931
Batch2,DIV3,Control,58.594,0.891,1.445,0.692,0.909
Batch2,DIV3,Control,28.263,0.884,1.637,0.611,0.901
Batch2,DIV3,Control,62.73,0.967,1.26,0.794,0.938
Batch2,DIV3,Control,51.701,0.802,1.62,0.617,0.857
Batch2,DIV3,Control,60.662,0.851,1.591,0.628,0.876
Batch2,DIV3,Control,53.079,0.909,1.318,0.759,0.885
Batch2,DIV3,Control,52.39,0.824,1.762,0.568,0.884
Batch2,DIV3,Control,68.934,0.602,2.443,0.409,0.803
Batch2,DIV3,Control,64.109,0.76,1.984,0.504,0.877
Batch2,DIV3,Control,65.487,0.873,1.267,0.789,0.913
Batch2,DIV3,Control,60.662,0.741,1.355,0.738,0.838
Batch2,DIV3,Control,64.109,0.751,1.797,0.556,0.845
Batch2,DIV3,Control,61.351,0.902,1.503,0.665,0.899
Batch2,DIV3,Control,64.798,0.953,1.397,0.716,0.926
Batch2,DIV3,Control,55.147,0.911,1.224,0.817,0.889
Batch2,DIV3,Control,59.283,0.914,1.357,0.737,0.92
Batch2,DIV3,Control,114.431,0.702,1.991,0.502,0.853
Batch2,DIV3,Control,68.245,0.834,1.561,0.641,0.884
Batch2,DIV3,Control,137.868,0.728,1.479,0.676,0.873
Batch2,DIV3,Control,62.73,0.79,1.756,0.57,0.867
Batch2,DIV3,Control,50.322,0.907,1.243,0.804,0.896
Batch2,DIV3,Control,64.798,0.94,1.28,0.781,0.9
Batch2,DIV3,Control,43.429,0.983,1.057,0.946,0.906
