EXP_ID,GENOTYPE,CONDITION,TRACK_MEAN_SPEED (um/min),TRACK_MAX_SPEED (um/min),TRACK_DURATION (min),TRACK_DISPLACEMENT (um),TOTAL_DISTANCE_TRAVELED (um),CONFINEMENT_RATIO
Batch2,NEUR1,Spastazoline,0.682251134,0.682251134,5,3.411255671,3.411255671,1
Batch2,NEUR1,Spastazoline,0.285930418,0.676363788,180,5.001884221,50.60638148,0.098839002
Batch2,NEUR1,Spastazoline,0.283134096,0.676584439,175,6.016447317,49.42901258,0.121718946
Batch2,NEUR1,Spastazoline,0.943515772,0.943515772,5,4.717578858,4.717578858,1
Batch2,NEUR1,Spastazoline,0.60687369,0.60687369,5,3.034368451,3.034368451,1
Batch2,NEUR1,Spastazoline,0.362618228,0.362618228,5,1.81309114,1.81309114,1
Batch2,NEUR1,Spastazoline,0.225758181,0.225758181,5,1.128790903,1.128790903,1
Batch2,NEUR1,Spastazoline,0.941983642,0.941983642,5,4.70991821,4.70991821,1
Batch2,NEUR1,Spastazoline,0.45141066,0.925138729,45,2.799784673,19.06007247,0.146892656
Batch2,NEUR1,Spastazoline,0.220383581,0.220383581,5,1.101917906,1.101917906,1
Batch2,NEUR1,Spastazoline,0.252946718,0.500660811,125,0.972383748,26.54234958,0.03663518
Batch2,NEUR1,Spastazoline,3.296413093,3.296413093,5,16.48206547,16.48206547,1
Batch2,NEUR1,Spastazoline,0.350781999,0.982108771,140,5.471551641,46.50966035,0.117643337
Batch2,NEUR1,Spastazoline,0.099034531,0.099034531,5,0.495172653,0.495172653,1
Batch2,NEUR1,Spastazoline,0.50777283,0.646355055,15,1.269956365,7.61659245,0.166735502
Batch2,NEUR1,Spastazoline,0.319354501,1.092084232,130,2.640250837,37.66091329,0.070105863
Batch2,NEUR1,Spastazoline,0.500401323,0.500401323,5,2.502006613,2.502006613,1
Batch2,NEUR1,Spastazoline,0.671469097,0.671469097,5,3.357345486,3.357345486,1
Batch2,NEUR1,Spastazoline,0.337514954,0.337514954,5,1.687574771,1.687574771,1
Batch2,NEUR1,Spastazoline,0.339187321,0.688640087,115,7.169870883,39.00654192,0.18381201
Batch2,NEUR1,Spastazoline,0.395860119,0.462155355,10,3.148019207,3.958601186,0.795235251
Batch2,NEUR1,Spastazoline,0.120901456,0.165052711,30,1.461594526,4.068556223,0.35924157
Batch2,NEUR1,Spastazoline,0.416962041,1.204548974,115,2.857146362,47.95063473,0.059585162
Batch2,NEUR1,Spastazoline,0.323690669,0.380641654,15,2.114305739,4.855360032,0.435458076
Batch2,NEUR1,Spastazoline,0.455085905,1.436974806,55,12.12772729,25.0297248,0.484532986
Batch2,NEUR1,Spastazoline,0.426683217,0.567740832,20,1.171554164,8.533664332,0.137286178
Batch2,NEUR1,Spastazoline,1.42818786,1.42818786,5,7.140939301,7.140939301,1
Batch2,NEUR1,Spastazoline,3.933659171,3.933659171,5,19.66829585,19.66829585,1
Batch2,NEUR1,Spastazoline,0.468315702,0.520878258,10,1.527375276,4.683157022,0.32614223
Batch2,NEUR1,Spastazoline,0.343613484,0.955658914,80,4.959388855,28.52020111,0.173890389
Batch2,NEUR1,Spastazoline,0.372032955,0.372032955,5,1.860164777,1.860164777,1
Batch2,NEUR1,Spastazoline,0.207385021,0.211248213,10,0.983493636,2.073850215,0.474235617
Batch2,NEUR1,Spastazoline,0.303192835,0.575901533,75,0.2266122,20.04426043,0.01130559
Batch2,NEUR1,Spastazoline,0.171528027,0.171528027,5,0.857640133,0.857640133,1
Batch2,NEUR1,Spastazoline,0.445777393,0.445777393,5,2.228886964,2.228886964,1
Batch2,NEUR1,Spastazoline,0.538069453,3.035095005,60,15.86225922,22.86092616,0.693858994
Batch2,NEUR1,Spastazoline,0.316890915,0.316890915,5,1.584454576,1.584454576,1
Batch2,NEUR1,Spastazoline,0.447984687,0.83487691,50,0.659693843,22.39923433,0.029451625
Batch2,NEUR1,Spastazoline,0.361224712,0.735192234,65,2.581553497,19.8669068,0.129942397
Batch2,NEUR1,Spastazoline,0.500857173,0.689846281,15,1.108956948,7.512857589,0.147607876
Batch2,NEUR1,Spastazoline,0.625992062,0.625992062,5,3.12996031,3.12996031,1
Batch2,NEUR1,Spastazoline,0.42320885,0.42320885,5,2.116044249,2.116044249,1
Batch2,NEUR1,Spastazoline,0.513154823,0.881189375,60,1.412608496,26.17053671,0.053977055
Batch2,NEUR1,Spastazoline,0.705303494,1.59196001,60,3.32263334,39.10665613,0.084963371
Batch2,NEUR1,Spastazoline,0.543617678,0.838040635,25,3.055024995,10.38151975,0.294275315
Batch2,NEUR1,Spastazoline,0.532297265,0.532297265,5,2.661486325,2.661486325,1
Batch2,NEUR1,Spastazoline,0.273915068,0.497801645,10,2.530535295,2.739150683,0.923839389
Batch2,NEUR1,Spastazoline,0.407320555,0.639515188,20,4.642763992,8.146411108,0.569915258
Batch2,NEUR1,Spastazoline,0.573799406,0.573799406,5,2.868997029,2.868997029,1
Batch2,NEUR1,Spastazoline,0.543251784,0.97954696,20,2.470497366,10.86503568,0.227380511
Batch2,NEUR1,Spastazoline,2.038711604,2.038711604,5,10.19355802,10.19355802,1
Batch2,NEUR1,Spastazoline,0.326069852,0.691103308,25,3.166757295,5.467066753,0.579242478
Batch2,NEUR1,Spastazoline,0.316562535,0.453417516,30,2.947081399,9.424348968,0.312709282
Batch2,NEUR1,Spastazoline,0.45824542,0.788673324,45,3.780379599,20.6210439,0.183326296
Batch2,NEUR1,Spastazoline,0.279803679,0.622159502,45,2.540233993,12.59116557,0.201747327
Batch2,NEUR1,Spastazoline,0.565793752,0.826782049,20,1.580358396,11.31587504,0.139658523
Batch2,NEUR1,Spastazoline,1.935148413,2.462316017,10,18.78073248,19.35148413,0.970506053
Batch2,NEUR1,Spastazoline,0.784726085,2.091691019,40,8.760948687,29.56282624,0.296350174
Batch2,NEUR1,Spastazoline,0.430879301,0.430879301,5,2.154396505,2.154396505,1
Batch2,NEUR1,Spastazoline,0.414802945,0.818044394,20,1.502768022,8.296058902,0.1811424
Batch2,NEUR1,Spastazoline,0.314799403,0.475073098,10,1.642015622,3.147994026,0.521606969
Batch2,NEUR1,Spastazoline,0.387404971,0.387404971,5,1.937024856,1.937024856,1
Batch2,NEUR1,Spastazoline,0.189682097,0.291902893,15,0.540996946,2.845231456,0.19014163
Batch2,NEUR1,Spastazoline,0.759568981,1.865426035,25,7.837823201,16.29118111,0.481108346
Batch2,NEUR1,Spastazoline,0.623753474,1.178762214,30,4.070915199,19.74720221,0.206151492
Batch2,NEUR1,Spastazoline,3.905225877,3.905225877,5,19.52612939,19.52612939,1
Batch2,NEUR1,Spastazoline,0.378322258,0.735824661,25,1.318309133,9.45805644,0.139384782
Batch2,NEUR1,Spastazoline,0.315726452,0.315726452,5,1.578632261,1.578632261,1
Batch2,NEUR1,Spastazoline,0.428797298,0.558446374,15,2.168266689,6.431959468,0.337108264
Batch2,NEUR1,Spastazoline,0.760686435,1.256117257,20,7.226178679,15.21372871,0.47497749
Batch2,NEUR1,Spastazoline,0.721103164,0.996209837,15,1.372459946,10.81654746,0.126885215
Batch2,NEUR1,Spastazoline,3.39739304,3.39739304,5,16.9869652,16.9869652,1
Batch2,NEUR1,Spastazoline,0.789950234,1.054951078,10,3.221070788,7.899502336,0.407756166
Batch2,NEUR1,Spastazoline,0.624708312,0.822087542,20,1.608254106,12.49416623,0.128720402
Batch2,NEUR1,Spastazoline,0.327256305,0.518003435,20,0.477828513,6.54512609,0.073005242
Batch2,NEUR1,Spastazoline,0.646581507,0.646581507,5,3.232907534,3.232907534,1
Batch2,NEUR1,Spastazoline,0.225961661,0.225961661,5,1.129808306,1.129808306,1
Batch2,NEUR1,Spastazoline,0.350208979,0.350208979,5,1.751044895,1.751044895,1
Batch2,NEUR1,Spastazoline,0.099272482,0.183961097,10,0.84853576,0.992724824,0.854754248
Batch2,NEUR1,Spastazoline,0.331519399,0.446843454,10,3.163714587,3.315193988,0.95430753
Batch2,NEUR1,Spastazoline,0.274249919,0.274249919,5,1.371249597,1.371249597,1
Batch2,NEUR1,Spastazoline,0.431188384,0.431188384,5,2.155941921,2.155941921,1
Batch2,NEUR1,Spastazoline,0.298544137,0.298544137,5,1.492720684,1.492720684,1
Batch2,NEUR1,Spastazoline,0.884789486,2.675003016,100,4.496784495,81.33984702,0.055283906
Batch2,NEUR1,Spastazoline,0.227492381,0.41384345,55,1.256951956,12.01434321,0.104620946
Batch2,NEUR1,Spastazoline,0.388959317,1.473448819,165,42.66425867,52.14853277,0.818129608
Batch2,NEUR1,Spastazoline,0.346993914,0.786045202,60,4.15363611,20.16154275,0.206017772
Batch2,NEUR1,Spastazoline,0.358212514,0.659057779,50,5.052175757,17.72308688,0.28506184
Batch2,NEUR1,Spastazoline,0.918759024,3.100850945,40,16.34876638,30.32052779,0.539197948
Batch2,NEUR1,Spastazoline,0.791963582,1.952675639,15,8.266066515,11.87945373,0.69582884
Batch2,NEUR1,Spastazoline,0.6525571,1.686049761,20,9.582246353,13.051142,0.734207501
Batch2,NEUR1,Spastazoline,0.294458513,1.10084664,300,17.36415305,86.09757777,0.201679925
Batch2,NEUR1,Spastazoline,0.398694133,0.763117456,25,6.520968046,9.234520916,0.706151202
Batch2,NEUR1,Spastazoline,0.279374633,0.449264779,45,5.74899328,10.97010719,0.5240599
Batch2,NEUR1,Spastazoline,0.353059129,0.858641976,255,25.62770743,84.21837452,0.304300666
Batch2,NEUR1,Spastazoline,2.66216054,2.66216054,5,13.3108027,13.3108027,1
Batch2,NEUR1,Spastazoline,0.388972061,0.673459515,40,5.254085239,12.96022613,0.405400738
Batch2,NEUR1,Spastazoline,0.34614122,0.688765633,95,14.55664545,28.8320392,0.504877416
Batch2,NEUR1,Spastazoline,0.177534546,0.853329857,300,2.724001449,52.37269102,0.052011867
Batch2,NEUR1,Spastazoline,0.40519717,0.86597988,125,8.039330466,44.17293929,0.181996729
Batch2,NEUR1,Spastazoline,0.487818521,0.89359293,70,9.612586439,29.787398,0.322706483
Batch2,NEUR1,Spastazoline,0.355531346,0.703981726,40,1.818830739,14.22125385,0.127895245
Batch2,NEUR1,Spastazoline,0.409636083,0.838634423,85,14.62678268,32.34310742,0.452238014
Batch2,NEUR1,Spastazoline,0.503264338,0.579865595,15,5.722711304,7.548965071,0.758078922
Batch2,NEUR1,Spastazoline,0.435840232,0.54480029,30,4.086002174,12.25800652,0.333333333
Batch2,NEUR1,Spastazoline,0.382269485,0.520242499,10,1.382527797,3.822694852,0.361663133
Batch2,NEUR1,Spastazoline,0.59690354,0.805027368,10,5.421897433,5.969035404,0.908337288
Batch2,NEUR1,Spastazoline,0.393037254,0.666728288,30,1.180681093,7.812056072,0.151135768
Batch2,NEUR1,Spastazoline,0.53583204,1.108641063,45,6.042907383,22.57409813,0.267692084
Batch2,NEUR1,Spastazoline,0.29075092,1.477160916,300,2.986981407,87.22527595,0.034244448
Batch2,NEUR1,Spastazoline,0.379728808,0.75266293,35,3.34740525,12.03313601,0.278182283
Batch2,NEUR1,Spastazoline,0.281027014,0.567289276,40,4.516824564,7.846753791,0.575629704
Batch2,NEUR1,Spastazoline,0.527946108,0.538935522,10,2.069336959,5.279461076,0.391959886
Batch2,NEUR1,Spastazoline,0.518027878,0.518027878,5,2.590139392,2.590139392,1
Batch2,NEUR1,Spastazoline,0.350736686,0.631058615,40,3.229121219,9.29740111,0.347314393
Batch2,NEUR1,Spastazoline,0.367587237,0.367587237,5,1.837936185,1.837936185,1
Batch2,NEUR1,Spastazoline,2.127942806,2.305560384,10,2.509081863,21.27942806,0.117911151
Batch2,NEUR1,Spastazoline,0.459166735,0.872846366,45,0.678111796,17.87419602,0.037938031
Batch2,NEUR1,Spastazoline,0.33016883,0.586731423,35,4.137715154,8.697656056,0.475727613
Batch2,NEUR1,Spastazoline,0.501313419,0.989821168,100,10.18951208,47.50749837,0.214482186
Batch2,NEUR1,Spastazoline,0.25488963,0.453317046,75,2.376326518,13.62317786,0.174432614
Batch2,NEUR1,Spastazoline,0.225322731,0.225322731,5,1.126613657,1.126613657,1
Batch2,NEUR1,Spastazoline,0.288017376,0.71519741,85,2.283074214,24.00764301,0.095097808
Batch2,NEUR1,Spastazoline,2.438512025,3.83560805,15,3.364858397,36.57768037,0.091992121
Batch2,NEUR1,Spastazoline,0.5982701,1.10848104,55,6.320745018,32.90485553,0.19209156
Batch2,NEUR1,Spastazoline,0.391635251,0.763639891,40,2.557448594,16.4449114,0.155516107
Batch2,NEUR1,Spastazoline,0.460788208,0.58056491,50,6.777951229,23.0394104,0.294189439
Batch2,NEUR1,Spastazoline,0.456419751,0.797219488,105,4.062569012,43.3123058,0.093797108
Batch2,NEUR1,Spastazoline,0.385621919,0.780799109,65,7.802782354,24.95795685,0.312637064
Batch2,NEUR1,Spastazoline,0.329837462,0.336366972,10,0.673228852,3.298374617,0.204109275
Batch2,NEUR1,Spastazoline,0.734514734,1.188924721,15,3.628827836,11.01772101,0.329362836
Batch2,NEUR1,Spastazoline,0.286305683,0.304334957,10,1.587324617,2.863056834,0.554416035
Batch2,NEUR1,Spastazoline,0.464911281,0.859010387,40,5.132332816,18.59645123,0.275984528
Batch2,NEUR1,Spastazoline,0.389009399,0.530439889,25,3.700419293,9.725234985,0.380496646
Batch2,NEUR1,Spastazoline,0.264444858,0.530694575,125,4.314271246,33.05560729,0.130515565
Batch2,NEUR1,Spastazoline,0.48707579,0.839417093,35,4.991450501,13.52960956,0.368927904
Batch2,NEUR1,Spastazoline,0.442160329,1.607393025,125,14.27755629,48.09657414,0.296851835
Batch2,NEUR1,Spastazoline,0.356634933,0.963962866,95,7.633228831,29.04334672,0.262821944
Batch2,NEUR1,Spastazoline,2.23329039,2.23329039,5,11.16645195,11.16645195,1
Batch2,NEUR1,Spastazoline,0.322114843,0.474107633,15,1.087444866,4.831722642,0.225063595
Batch2,NEUR1,Spastazoline,0.190599336,0.489811745,300,12.61134693,57.17980076,0.220555979
Batch2,NEUR1,Spastazoline,0.498200984,0.926226478,55,2.582660788,24.37505879,0.105955059
Batch2,NEUR1,Spastazoline,0.833466283,2.349758773,75,10.06292629,50.08848848,0.200902974
Batch2,NEUR1,Spastazoline,0.478770814,1.137183358,85,4.383026769,34.45056974,0.127226539
Batch2,NEUR1,Spastazoline,0.361624834,0.657163752,45,4.228484043,12.9636812,0.326179268
Batch2,NEUR1,Spastazoline,0.643005918,0.921341402,10,5.822616324,6.430059183,0.905530752
Batch2,NEUR1,Spastazoline,0.314847421,0.822521029,25,4.270379428,7.015912309,0.608670582
Batch2,NEUR1,Spastazoline,0.411717729,0.90694389,95,20.66352329,39.86875396,0.518288666
Batch2,NEUR1,Spastazoline,0.581905791,0.867950765,15,1.729487691,8.728586872,0.198140629
Batch2,NEUR1,Spastazoline,0.421103713,0.865269986,20,6.77282421,8.422074268,0.804175313
Batch2,NEUR1,Spastazoline,1.263334281,2.022852705,30,10.0659962,37.90002844,0.265593368
Batch2,NEUR1,Spastazoline,0.194256928,0.528404954,40,3.887005413,6.056295279,0.641812401
Batch2,NEUR1,Spastazoline,1.693468113,2.592452881,10,16.78145714,16.93468113,0.990952059
Batch2,NEUR1,Spastazoline,0.39252911,1.100532689,300,2.860460269,108.7482008,0.026303518
Batch2,NEUR1,Spastazoline,0.275752948,0.494993593,90,2.46855639,19.28440822,0.128007889
Batch2,NEUR1,Spastazoline,0.085413713,0.099674381,10,0.812820249,0.854137126,0.95162735
Batch2,NEUR1,Spastazoline,0.391196149,0.623128408,50,2.461621401,18.10065995,0.135996224
Batch2,NEUR1,Spastazoline,0.262999713,0.704174674,100,7.172506664,23.59494848,0.303984841
Batch2,NEUR1,Spastazoline,0.26952742,0.681965498,300,5.137343828,80.85822606,0.063535203
Batch2,NEUR1,Spastazoline,0.197869979,0.466378096,290,3.209109605,53.26870003,0.060243813
Batch2,NEUR1,Spastazoline,0.485569133,0.702161256,15,6.116868484,7.283536993,0.83982116
Batch2,NEUR1,Spastazoline,0.492963063,1.029862382,40,5.657825269,16.01569546,0.353267536
Batch2,NEUR1,Spastazoline,0.362770087,0.570762258,40,6.786789903,13.14014503,0.51649277
Batch2,NEUR1,Spastazoline,0.416916548,0.764571437,55,2.418358292,16.98171945,0.142409507
Batch2,NEUR1,Spastazoline,1.362000725,2.724001449,10,13.62000725,13.62000725,1
Batch2,NEUR1,Spastazoline,0.381805369,0.65134532,45,3.937076517,15.3309121,0.256806411
Batch2,NEUR1,Spastazoline,0.283574354,0.582417142,55,4.167226752,13.64313916,0.305444862
Batch2,NEUR1,Spastazoline,2.838330474,3.776686028,10,22.12154204,28.38330474,0.779385707
Batch2,NEUR1,Spastazoline,0.421544306,0.664936818,25,4.372710061,8.897146165,0.491473331
Batch2,NEUR1,Spastazoline,0.916079856,0.916079856,5,4.580399282,4.580399282,1
Batch2,NEUR1,Spastazoline,0.482493258,0.788498595,85,5.566056474,37.52842786,0.148315738
Batch2,NEUR1,Spastazoline,0.398623223,0.398623223,5,1.993116115,1.993116115,1
Batch2,NEUR1,Spastazoline,0.953898975,0.953898975,5,4.769494877,4.769494877,1
Batch2,NEUR1,Spastazoline,0.114809598,0.114809598,5,0.574047988,0.574047988,1
Batch2,NEUR1,Spastazoline,0.527491494,0.527491494,5,2.637457471,2.637457471,1
Batch2,NEUR1,Spastazoline,0.753015852,2.716627344,50,15.46259957,26.48800959,0.583758455
Batch2,NEUR1,Spastazoline,0.562201934,1.035254033,15,3.490677629,8.433029011,0.41392928
Batch2,NEUR1,Spastazoline,0.392442284,0.630600486,25,4.396702879,9.36052591,0.469706822
Batch2,NEUR1,Spastazoline,0.698065277,0.698065277,5,3.490326386,3.490326386,1
Batch2,NEUR1,Spastazoline,0.658568021,1.11625344,25,0.600790856,14.20004148,0.042309092
Batch2,NEUR1,Spastazoline,0.50410668,0.871544982,30,2.267315377,15.1232004,0.149922987
Batch2,NEUR1,Spastazoline,0.264055107,0.650744686,70,2.162300022,17.08935763,0.12652904
Batch2,NEUR1,Spastazoline,0.543859088,1.57991603,80,28.55765074,40.48352932,0.705414059
Batch2,NEUR1,Spastazoline,0.372399421,0.617242348,40,2.987806827,13.99893347,0.213431033
Batch2,NEUR1,Spastazoline,0.747842944,2.439780434,45,15.93653112,27.27013764,0.584394964
Batch2,NEUR1,Spastazoline,0.321730846,0.579083777,10,3.217303547,3.217308461,0.999998472
Batch2,NEUR1,Spastazoline,0.130397152,0.130397152,5,0.651985758,0.651985758,1
Batch2,NEUR1,Spastazoline,0.296423837,0.296423837,5,1.482119186,1.482119186,1
Batch2,NEUR1,Spastazoline,2.868536548,2.868536548,5,14.34268274,14.34268274,1
Batch2,NEUR1,Spastazoline,0.230213507,0.230213507,5,1.151067537,1.151067537,1
Batch2,NEUR1,Spastazoline,0.452778544,0.694213674,25,0.918587371,8.217455651,0.111784889
Batch2,NEUR1,Spastazoline,0.606981766,0.606981766,5,3.034908832,3.034908832,1
Batch2,NEUR1,Spastazoline,0.837478933,0.837478933,5,4.187394665,4.187394665,1
Batch2,NEUR1,Spastazoline,0.236336148,0.236336148,5,1.181680742,1.181680742,1
Batch2,NEUR1,Spastazoline,0.674674424,3.598974894,55,18.84386482,34.32339347,0.549009376
Batch2,NEUR1,Spastazoline,0.3499536,0.3499536,5,1.749767999,1.749767999,1
Batch2,NEUR1,Spastazoline,0.114095241,0.114095241,5,0.570476204,0.570476204,1
Batch2,NEUR1,Spastazoline,1.026726273,1.417247656,40,4.196462746,35.52771391,0.118118007
Batch2,NEUR1,Spastazoline,0.281633786,0.281633786,5,1.408168931,1.408168931,1
Batch2,NEUR1,Spastazoline,0.56863836,0.56863836,5,2.843191799,2.843191799,1
Batch2,NEUR1,Spastazoline,0.539389856,0.934522669,50,5.12367768,24.04024225,0.213129203
Batch2,NEUR1,Spastazoline,0.258869076,0.258869076,5,1.294345379,1.294345379,1
Batch2,NEUR1,Spastazoline,0.52037362,0.52037362,5,2.6018681,2.6018681,1
Batch2,NEUR1,Spastazoline,0.4075629,0.78881785,75,12.15754159,22.0472176,0.551432014
Batch2,NEUR1,Spastazoline,0.512940527,0.970948554,45,0.848445381,17.36872431,0.048849033
Batch2,NEUR1,Spastazoline,0.542053297,0.542053297,5,2.710266487,2.710266487,1
Batch2,NEUR1,Spastazoline,0.585856472,1.278243801,45,13.49424373,23.34121334,0.578129489
Batch2,NEUR1,Spastazoline,0.796033473,1.468301298,35,7.382906758,17.93688978,0.411604623
Batch2,NEUR1,Spastazoline,0.489543882,0.489543882,5,2.447719412,2.447719412,1
Batch2,NEUR1,Spastazoline,0.250618331,0.432221004,40,0.748268929,7.310107663,0.102360863
Batch2,NEUR1,Spastazoline,0.275098713,0.275098713,5,1.375493564,1.375493564,1
Batch2,NEUR1,Spastazoline,0.180661898,0.350320505,35,0.976549138,3.945140093,0.247532183
Batch2,NEUR1,Spastazoline,0.35409454,0.600000026,40,6.439679745,13.77360464,0.467537723
Batch2,NEUR1,Spastazoline,0.977618972,2.259875953,35,6.879615341,35.08435199,0.196087855
Batch2,NEUR1,Spastazoline,1.351600678,3.438805946,60,17.5774531,66.41915386,0.264644339
Batch2,NEUR1,Spastazoline,1.291971654,3.24258128,35,6.975675462,45.21900788,0.154264231
Batch2,NEUR1,Spastazoline,0.375270801,0.554005858,40,10.35320878,16.19123832,0.639432796
Batch2,NEUR1,Spastazoline,0.657605102,0.935947837,35,12.72937263,22.40481507,0.568153434
Batch2,NEUR1,Spastazoline,1.927756138,3.377944656,10,18.05826633,19.27756138,0.936750556
Batch2,NEUR1,Spastazoline,1.255769587,2.83329573,25,3.760391275,31.39423968,0.119779657
Batch2,NEUR1,Spastazoline,1.516678857,3.197221378,15,22.52143451,22.75018286,0.989945208
Batch2,NEUR1,Spastazoline,0.45518304,0.697837095,15,1.967543113,6.827745607,0.288168779
Batch2,NEUR1,Spastazoline,0.329528203,0.698598567,55,3.851869555,17.10412751,0.225201172
Batch2,NEUR1,Spastazoline,0.581563202,0.581563202,5,2.907816008,2.907816008,1
Batch2,NEUR1,Spastazoline,0.44121744,0.44121744,5,2.206087201,2.206087201,1
Batch2,NEUR1,Spastazoline,0.677393344,0.677393344,5,3.386966719,3.386966719,1
Batch2,NEUR1,Spastazoline,0.39984148,0.39984148,5,1.9992074,1.9992074,1
Batch2,NEUR1,Spastazoline,0.364763071,0.471789652,20,6.318692723,7.830394329,0.806944383
Batch2,NEUR1,Spastazoline,1.863732733,1.863732733,5,9.318663665,9.318663665,1
Batch2,NEUR1,Spastazoline,0.243800701,0.381885011,20,2.484845742,4.876014026,0.509605946
Batch2,NEUR1,Spastazoline,0.934762422,0.934762422,5,4.67381211,4.67381211,1
Batch2,NEUR1,Spastazoline,0.549110838,2.873773981,155,16.21803244,79.59937413,0.203745728
Batch2,NEUR1,Spastazoline,1.785848061,3.372735744,10,17.85501574,17.85848061,0.999805982
Batch2,NEUR1,Spastazoline,0.893379717,0.893379717,5,4.466898586,4.466898586,1
Batch2,NEUR1,Spastazoline,0.454000242,1.08960058,15,4.086002174,6.810003623,0.6
Batch2,NEUR1,Spastazoline,0.388897176,0.505322985,35,1.266985032,10.06924578,0.125827203
Batch2,NEUR1,Spastazoline,0.402937002,0.458068472,10,1.358372086,4.029370018,0.337117733
Batch2,NEUR1,Spastazoline,0.389145093,0.389145093,5,1.945725463,1.945725463,1
Batch2,NEUR1,Spastazoline,0.703989375,3.906223187,75,27.56208475,42.47195956,0.648947801
Batch2,NEUR1,Spastazoline,0.414690662,0.65741962,10,2.757634941,4.146906623,0.664986022
Batch2,NEUR1,Spastazoline,0.35350342,0.992212078,70,12.52174717,23.00461449,0.544314584
Batch2,NEUR1,Spastazoline,0.350465478,0.89030742,65,7.24349583,18.37101467,0.394289372
Batch2,NEUR1,Spastazoline,0.598169118,0.957133721,30,8.244140673,16.60193623,0.496577059
Batch2,NEUR1,Spastazoline,1.093146802,2.569473384,15,14.13747935,16.39720202,0.862188521
Batch2,NEUR1,Spastazoline,1.171721058,1.761842117,10,6.010184785,11.71721058,0.512936483
Batch2,NEUR1,Spastazoline,0.859206814,0.859206814,5,4.296034068,4.296034068,1
Batch2,NEUR1,Spastazoline,0.3273784,0.586230462,35,4.085362911,7.739721951,0.527843628
Batch2,NEUR1,Spastazoline,0.493247484,0.493247484,5,2.46623742,2.46623742,1
Batch2,NEUR1,Spastazoline,0.55836829,0.643261499,10,1.472790609,5.583682905,0.263766878
